id_salarie,age,anciennete,categorie,salaire,taux_cotis,encours
2599,63,0,non_cadre,25225.0,0.06,0.0
2600,38,8,non_cadre,33618.0,0.06,15923.0
2601,59,3,non_cadre,23248.0,0.06,4085.0
2602,31,0,non_cadre,32324.0,0.06,0.0
2603,55,8,non_cadre,22716.0,0.06,10535.0
2604,46,6,non_cadre,30099.0,0.06,10337.0
2605,54,2,non_cadre,41396.0,0.06,4195.0
2606,54,9,non_cadre,35027.0,0.06,21415.0
2607,44,15,non_cadre,20719.0,0.06,20560.0
2608,33,5,cadre,65902.0,0.1,30810.0
2609,44,8,non_cadre,43192.0,0.06,24424.0
2610,57,0,non_cadre,52489.0,0.06,0.0
2611,63,1,non_cadre,32990.0,0.06,2262.0
2612,61,4,non_cadre,22835.0,0.06,4449.0
2613,29,7,non_cadre,32725.0,0.06,13036.0
2614,47,19,non_cadre,41281.0,0.06,46257.0
2615,26,4,non_cadre,28898.0,0.06,7542.0
2616,50,18,non_cadre,36959.0,0.06,42068.0
2617,64,18,non_cadre,25363.0,0.06,29347.0
2618,24,2,non_cadre,32319.0,0.06,4293.0
2619,50,7,non_cadre,18234.0,0.06,9032.0
2620,62,23,non_cadre,24807.0,0.06,34939.0
2621,58,28,non_cadre,29963.0,0.06,58473.0
2622,38,16,non_cadre,27897.0,0.06,30154.0
2623,26,4,cadre,62172.0,0.1,23257.0
2624,61,4,cadre,42875.0,0.1,19302.0
2625,61,26,non_cadre,32045.0,0.06,42339.0
2626,46,16,cadre,33408.0,0.1,46157.0
2627,64,6,non_cadre,30368.0,0.06,13086.0
2628,22,0,non_cadre,34730.0,0.06,0.0
2629,48,21,cadre,46650.0,0.1,96422.0
2630,23,1,non_cadre,39371.0,0.06,2788.0
2631,62,9,non_cadre,24615.0,0.06,12558.0
2632,51,11,non_cadre,44115.0,0.06,26053.0
2633,61,29,non_cadre,37480.0,0.06,54202.0
2634,46,12,non_cadre,27938.0,0.06,20297.0
2635,25,2,cadre,60537.0,0.1,10653.0
2636,23,1,cadre,53473.0,0.1,4416.0
2637,36,4,non_cadre,33816.0,0.06,9132.0
2638,53,20,non_cadre,37342.0,0.06,41738.0
2639,28,6,non_cadre,22945.0,0.06,8523.0
2640,58,25,non_cadre,32743.0,0.06,41347.0
2641,32,10,cadre,49683.0,0.1,49794.0
2642,43,21,non_cadre,28955.0,0.06,38407.0
2643,30,8,non_cadre,40124.0,0.06,18873.0
2644,42,18,non_cadre,22594.0,0.06,22815.0
2645,41,3,non_cadre,21788.0,0.06,3625.0
2646,22,0,non_cadre,31354.0,0.06,0.0
2647,46,16,cadre,33803.0,0.1,45771.0
2648,55,0,non_cadre,32017.0,0.06,0.0
2649,62,16,non_cadre,20497.0,0.06,16834.0
2650,36,14,non_cadre,21425.0,0.06,16006.0
2651,59,11,non_cadre,30592.0,0.06,17484.0
2652,59,16,cadre,30530.0,0.1,54758.0
2653,64,8,non_cadre,30831.0,0.06,14501.0
2654,38,8,cadre,53228.0,0.1,43478.0
2655,58,3,cadre,44036.0,0.1,13649.0
2656,46,9,non_cadre,43127.0,0.06,22323.0
2657,24,2,non_cadre,33760.0,0.06,3725.0
2658,33,11,non_cadre,38226.0,0.06,24043.0
2659,50,19,cadre,56498.0,0.1,108841.0
2660,28,6,non_cadre,29113.0,0.06,9888.0
2661,40,18,non_cadre,28856.0,0.06,26635.0
2662,55,14,non_cadre,28266.0,0.06,27672.0
2663,28,6,non_cadre,34378.0,0.06,13527.0
2664,43,18,non_cadre,26341.0,0.06,23513.0
2665,31,9,cadre,38270.0,0.1,40032.0
2666,45,12,non_cadre,25843.0,0.06,16154.0
2667,32,10,non_cadre,31315.0,0.06,15766.0
2668,63,14,non_cadre,28657.0,0.06,20925.0
2669,25,3,non_cadre,27414.0,0.06,5789.0
2670,63,8,non_cadre,46324.0,0.06,19757.0
2671,56,2,non_cadre,27478.0,0.06,3676.0
2672,58,13,cadre,36561.0,0.1,50249.0
2673,58,21,non_cadre,26269.0,0.06,33340.0
2674,30,8,non_cadre,30247.0,0.06,13738.0
2675,62,29,non_cadre,29398.0,0.06,42824.0
2676,47,1,non_cadre,23983.0,0.06,1560.0
2677,63,22,non_cadre,27559.0,0.06,34847.0
2678,59,23,non_cadre,33890.0,0.06,47423.0
2679,46,13,non_cadre,36840.0,0.06,23583.0
2680,38,8,non_cadre,30144.0,0.06,16066.0
2681,27,5,non_cadre,30356.0,0.06,9807.0
2682,26,4,non_cadre,27910.0,0.06,6777.0
2683,38,16,non_cadre,27132.0,0.06,26008.0
2684,56,19,non_cadre,24960.0,0.06,26600.0
2685,43,15,cadre,85406.0,0.1,120033.0
2686,42,19,non_cadre,26068.0,0.06,24588.0
2687,32,2,non_cadre,35946.0,0.06,4636.0
2688,46,18,non_cadre,27559.0,0.06,24346.0
2689,49,1,non_cadre,27994.0,0.06,1345.0
2690,64,28,non_cadre,27885.0,0.06,38058.0
2691,53,26,cadre,41562.0,0.1,95243.0
2692,48,15,non_cadre,24916.0,0.06,23054.0
2693,61,11,non_cadre,31709.0,0.06,22444.0
2694,40,18,cadre,55992.0,0.1,97590.0
2695,62,19,cadre,101732.0,0.1,186227.0
2696,37,15,non_cadre,31503.0,0.06,29224.0
2697,27,5,non_cadre,30345.0,0.06,9456.0
2698,39,7,non_cadre,35156.0,0.06,16803.0
2699,27,2,cadre,37166.0,0.1,8382.0
2700,27,5,non_cadre,42524.0,0.06,14408.0
2701,59,15,cadre,61626.0,0.1,105165.0
2702,56,12,non_cadre,21338.0,0.06,17698.0
2703,31,9,non_cadre,34085.0,0.06,18813.0
2704,58,8,non_cadre,32447.0,0.06,16167.0
2705,24,2,non_cadre,30196.0,0.06,3953.0
2706,34,11,non_cadre,28482.0,0.06,16535.0
2707,52,25,cadre,49747.0,0.1,117426.0
2708,35,11,non_cadre,20325.0,0.06,15629.0
2709,53,13,non_cadre,41708.0,0.06,32828.0
2710,59,18,non_cadre,26685.0,0.06,23653.0
2711,24,2,non_cadre,36391.0,0.06,4202.0
2712,23,1,non_cadre,21771.0,0.06,1129.0
2713,62,11,non_cadre,24333.0,0.06,15137.0
2714,44,22,cadre,63197.0,0.1,141535.0
2715,43,4,non_cadre,29391.0,0.06,7068.0
2716,41,13,cadre,38502.0,0.1,49862.0
2717,40,18,non_cadre,29918.0,0.06,26086.0
2718,51,21,non_cadre,28779.0,0.06,35465.0
2719,46,13,non_cadre,26185.0,0.06,16576.0
2720,29,2,non_cadre,23627.0,0.06,2727.0
2721,48,0,cadre,51104.0,0.1,0.0
2722,50,14,non_cadre,41045.0,0.06,29319.0
2723,26,4,cadre,43952.0,0.1,20512.0
2724,38,0,non_cadre,24056.0,0.06,0.0
2725,55,26,non_cadre,27984.0,0.06,38724.0
2726,48,20,non_cadre,32114.0,0.06,36904.0
2727,27,0,cadre,54137.0,0.1,0.0
2728,23,1,non_cadre,33152.0,0.06,1609.0
2729,46,6,non_cadre,29706.0,0.06,12473.0
2730,41,19,cadre,34327.0,0.1,69792.0
2731,63,16,non_cadre,48609.0,0.06,51884.0
2732,44,9,non_cadre,27009.0,0.06,15298.0
2733,62,8,non_cadre,41645.0,0.06,23242.0
2734,31,9,cadre,68297.0,0.1,71202.0
2735,41,0,non_cadre,33182.0,0.06,0.0
2736,28,6,non_cadre,20409.0,0.06,6435.0
2737,46,4,non_cadre,30187.0,0.06,6943.0
2738,30,8,non_cadre,27065.0,0.06,12165.0
2739,43,20,cadre,36003.0,0.1,72743.0
2740,36,14,non_cadre,24255.0,0.06,18472.0
2741,29,4,non_cadre,34899.0,0.06,9372.0
2742,26,4,non_cadre,36532.0,0.06,7040.0
2743,44,22,non_cadre,37910.0,0.06,55876.0
2744,62,6,non_cadre,27792.0,0.06,9578.0
2745,30,4,non_cadre,24272.0,0.06,4672.0
2746,39,3,non_cadre,32186.0,0.06,6598.0
2747,31,9,non_cadre,42624.0,0.06,22527.0
2748,56,3,non_cadre,30419.0,0.06,5968.0
2749,39,17,non_cadre,32840.0,0.06,38568.0
2750,63,29,non_cadre,28623.0,0.06,40527.0
2751,32,10,non_cadre,27126.0,0.06,14727.0
2752,25,3,non_cadre,34221.0,0.06,5221.0
2753,47,6,non_cadre,29370.0,0.06,8873.0
2754,50,0,non_cadre,32522.0,0.06,0.0
2755,64,4,non_cadre,33205.0,0.06,8943.0
2756,59,28,non_cadre,32159.0,0.06,51104.0
2757,60,4,cadre,50516.0,0.1,21720.0
2758,49,0,cadre,48958.0,0.1,0.0
2759,37,15,non_cadre,24988.0,0.06,19978.0
2760,40,12,non_cadre,29745.0,0.06,17254.0
2761,27,5,non_cadre,29889.0,0.06,10129.0
2762,40,18,non_cadre,27024.0,0.06,31786.0
2763,37,15,non_cadre,31481.0,0.06,24483.0
2764,23,1,non_cadre,35976.0,0.06,2150.0
2765,30,8,non_cadre,38042.0,0.06,15780.0
2766,44,21,cadre,68075.0,0.1,148825.0
2767,37,15,non_cadre,23063.0,0.06,21982.0
2768,64,13,non_cadre,23774.0,0.06,16887.0
2769,42,8,non_cadre,28312.0,0.06,15116.0
2770,63,29,non_cadre,30486.0,0.06,52485.0
2771,50,6,cadre,51583.0,0.1,33504.0
2772,23,1,cadre,57654.0,0.1,6088.0
2773,30,8,cadre,64559.0,0.1,50630.0
2774,52,29,non_cadre,33045.0,0.06,52731.0
2775,45,2,non_cadre,22995.0,0.06,2433.0
2776,34,12,non_cadre,47936.0,0.06,37909.0
2777,44,22,cadre,48272.0,0.1,112228.0
2778,60,27,non_cadre,37017.0,0.06,54713.0
2779,38,12,cadre,39260.0,0.1,55914.0
2780,23,1,non_cadre,33652.0,0.06,2270.0
2781,35,13,non_cadre,30607.0,0.06,20310.0
2782,62,4,non_cadre,35608.0,0.06,7392.0
2783,54,25,non_cadre,28831.0,0.06,44008.0
2784,58,19,cadre,59363.0,0.1,94851.0
2785,61,14,non_cadre,22260.0,0.06,22171.0
2786,27,5,non_cadre,36273.0,0.06,11483.0
2787,34,12,non_cadre,30721.0,0.06,18281.0
2788,24,2,non_cadre,24472.0,0.06,2870.0
2789,22,0,non_cadre,44328.0,0.06,0.0
2790,57,27,cadre,57851.0,0.1,155601.0
2791,62,28,non_cadre,19815.0,0.06,29921.0
2792,28,6,non_cadre,31080.0,0.06,12674.0
2793,53,22,cadre,64385.0,0.1,154174.0
2794,45,9,non_cadre,32771.0,0.06,20574.0
2795,24,1,non_cadre,40622.0,0.06,2143.0
2796,61,12,non_cadre,38967.0,0.06,26770.0
2797,59,26,cadre,48296.0,0.1,140913.0
2798,46,4,non_cadre,47305.0,0.06,10780.0
2799,52,16,non_cadre,36182.0,0.06,33055.0
2800,39,5,non_cadre,27964.0,0.06,10020.0
2801,56,12,cadre,48597.0,0.1,64635.0
2802,41,4,non_cadre,38469.0,0.06,10565.0
2803,64,22,non_cadre,25600.0,0.06,32535.0
2804,24,2,non_cadre,27640.0,0.06,3431.0
2805,29,7,cadre,38508.0,0.1,26422.0
2806,63,21,non_cadre,32212.0,0.06,39780.0
2807,34,7,non_cadre,28861.0,0.06,10316.0
2808,35,13,non_cadre,23053.0,0.06,20442.0
2809,56,3,non_cadre,37849.0,0.06,6515.0
2810,30,8,cadre,59677.0,0.1,49304.0
2811,44,15,cadre,64766.0,0.1,111025.0
2812,34,12,non_cadre,31881.0,0.06,25465.0
2813,30,2,non_cadre,38654.0,0.06,4079.0
2814,63,24,non_cadre,34034.0,0.06,51332.0
2815,30,8,non_cadre,39025.0,0.06,18700.0
2816,26,4,non_cadre,33625.0,0.06,7296.0
2817,50,15,non_cadre,31445.0,0.06,23103.0
2818,59,16,non_cadre,37332.0,0.06,37699.0
2819,27,5,non_cadre,49323.0,0.06,16453.0
2820,52,24,non_cadre,28424.0,0.06,48162.0
2821,45,4,non_cadre,35170.0,0.06,7951.0
2822,57,15,non_cadre,29969.0,0.06,25885.0
2823,27,0,non_cadre,33195.0,0.06,0.0
2824,63,14,non_cadre,30254.0,0.06,30340.0
2825,48,24,non_cadre,19485.0,0.06,31982.0
2826,58,25,cadre,49920.0,0.1,147644.0
2827,37,8,non_cadre,36639.0,0.06,17554.0
2828,62,11,cadre,49733.0,0.1,48356.0
2829,48,16,non_cadre,36067.0,0.06,35638.0
2830,27,5,cadre,49245.0,0.1,23363.0
2831,61,5,non_cadre,28873.0,0.06,8135.0
2832,56,9,non_cadre,35958.0,0.06,16174.0
2833,34,12,cadre,36284.0,0.1,36107.0
2834,45,15,non_cadre,32632.0,0.06,27945.0
2835,38,16,non_cadre,36759.0,0.06,41305.0
2836,45,16,non_cadre,31244.0,0.06,32670.0
2837,63,11,non_cadre,21591.0,0.06,15735.0
2838,60,19,non_cadre,27815.0,0.06,28339.0
2839,31,9,non_cadre,20912.0,0.06,12352.0
2840,63,12,non_cadre,34215.0,0.06,23712.0
2841,40,14,non_cadre,35889.0,0.06,24834.0
2842,52,6,non_cadre,36217.0,0.06,12490.0
2843,54,25,cadre,43558.0,0.1,92833.0
2844,42,20,non_cadre,36408.0,0.06,49871.0
2845,41,5,cadre,50846.0,0.1,28884.0
2846,41,10,non_cadre,29361.0,0.06,16119.0
2847,59,8,non_cadre,22606.0,0.06,11337.0
2848,38,16,non_cadre,27925.0,0.06,25347.0
2849,34,1,cadre,43697.0,0.1,3765.0
2850,37,6,non_cadre,37332.0,0.06,14243.0
2851,30,8,non_cadre,34249.0,0.06,18150.0
2852,38,16,non_cadre,28930.0,0.06,30825.0
2853,26,4,non_cadre,24593.0,0.06,5074.0
2854,25,3,non_cadre,31143.0,0.06,5634.0
2855,53,22,non_cadre,37462.0,0.06,40033.0
2856,25,3,non_cadre,32563.0,0.06,4900.0
2857,46,2,cadre,53183.0,0.1,8854.0
2858,55,4,cadre,59701.0,0.1,19651.0
2859,53,2,non_cadre,20461.0,0.06,2292.0
2860,41,19,non_cadre,35235.0,0.06,37881.0
2861,30,8,non_cadre,26117.0,0.06,13528.0
2862,62,15,cadre,60417.0,0.1,84459.0
2863,57,23,cadre,82940.0,0.1,163322.0
2864,48,17,non_cadre,33551.0,0.06,40339.0
2865,25,3,non_cadre,31427.0,0.06,6506.0
2866,23,1,non_cadre,46504.0,0.06,2371.0
2867,35,13,cadre,46662.0,0.1,57331.0
2868,28,1,cadre,41593.0,0.1,3607.0
2869,58,18,non_cadre,33283.0,0.06,42547.0
2870,30,8,non_cadre,28332.0,0.06,12816.0
2871,34,2,cadre,46873.0,0.1,7868.0
2872,63,7,cadre,48692.0,0.1,37177.0
2873,57,13,non_cadre,32368.0,0.06,27385.0
2874,31,9,cadre,62690.0,0.1,50577.0
2875,38,8,non_cadre,30370.0,0.06,13537.0
2876,44,19,cadre,44358.0,0.1,81415.0
2877,50,12,non_cadre,24443.0,0.06,15964.0
2878,62,14,non_cadre,28700.0,0.06,22072.0
2879,59,23,non_cadre,32732.0,0.06,50619.0
2880,64,2,non_cadre,29974.0,0.06,3959.0
2881,23,1,non_cadre,22619.0,0.06,1462.0
2882,32,2,cadre,51345.0,0.1,11036.0
2883,46,24,non_cadre,27319.0,0.06,39684.0
2884,24,2,non_cadre,31184.0,0.06,3519.0
2885,37,15,cadre,60104.0,0.1,98109.0
2886,28,5,non_cadre,27629.0,0.06,7017.0
2887,62,9,non_cadre,27414.0,0.06,12678.0
2888,24,2,cadre,61586.0,0.1,10476.0
2889,28,6,non_cadre,36372.0,0.06,14313.0
2890,30,5,non_cadre,31719.0,0.06,9864.0
2891,28,6,non_cadre,39877.0,0.06,14070.0
2892,46,24,non_cadre,37631.0,0.06,53673.0
2893,37,9,cadre,54166.0,0.1,55137.0
2894,61,6,cadre,48541.0,0.1,24717.0
2895,33,11,non_cadre,41009.0,0.06,25802.0
2896,45,2,non_cadre,23821.0,0.06,3156.0
2897,50,26,non_cadre,34147.0,0.06,56633.0
2898,48,26,cadre,45761.0,0.1,115892.0
2899,56,25,non_cadre,39686.0,0.06,52965.0
2900,30,8,non_cadre,25714.0,0.06,14547.0
2901,43,3,non_cadre,34215.0,0.06,5932.0
2902,56,12,non_cadre,30455.0,0.06,25242.0
2903,59,10,non_cadre,43407.0,0.06,28939.0
2904,48,26,non_cadre,22731.0,0.06,40588.0
2905,50,18,non_cadre,25722.0,0.06,22412.0
2906,59,28,cadre,46329.0,0.1,128548.0
2907,48,22,non_cadre,30880.0,0.06,36839.0
2908,62,21,non_cadre,47180.0,0.06,54073.0
2909,27,3,non_cadre,29735.0,0.06,4860.0
2910,36,2,non_cadre,30612.0,0.06,3511.0
2911,26,1,non_cadre,33490.0,0.06,1938.0
2912,25,3,cadre,72894.0,0.1,23041.0
2913,42,6,non_cadre,32279.0,0.06,10692.0
2914,31,9,non_cadre,32448.0,0.06,15929.0
2915,39,3,non_cadre,25332.0,0.06,4306.0
2916,40,18,non_cadre,29441.0,0.06,34168.0
2917,48,20,non_cadre,34799.0,0.06,33410.0
2918,62,3,cadre,62504.0,0.1,20603.0
2919,58,1,non_cadre,38896.0,0.06,2183.0
2920,38,11,non_cadre,32082.0,0.06,21820.0
2921,36,10,non_cadre,32212.0,0.06,21349.0
2922,55,9,non_cadre,34856.0,0.06,18904.0
2923,27,5,non_cadre,26635.0,0.06,8461.0
2924,45,3,non_cadre,26418.0,0.06,5554.0
2925,40,3,non_cadre,29260.0,0.06,4276.0
2926,29,7,cadre,44977.0,0.1,29589.0
2927,48,26,cadre,53717.0,0.1,163511.0
2928,35,8,non_cadre,37004.0,0.06,20159.0
2929,29,7,cadre,47881.0,0.1,35083.0
2930,50,10,non_cadre,32728.0,0.06,17511.0
2931,29,7,non_cadre,26453.0,0.06,10357.0
2932,50,2,non_cadre,24481.0,0.06,3358.0
2933,28,6,cadre,62025.0,0.1,40166.0
2934,40,14,cadre,50882.0,0.1,65127.0
2935,56,19,non_cadre,23227.0,0.06,22584.0
2936,31,4,non_cadre,31316.0,0.06,8360.0
2937,55,5,cadre,78050.0,0.1,40215.0
2938,53,12,cadre,87198.0,0.1,124035.0
2939,60,2,cadre,54187.0,0.1,10432.0
2940,29,4,non_cadre,25682.0,0.06,5791.0
2941,52,18,cadre,43869.0,0.1,72355.0
2942,62,28,non_cadre,41387.0,0.06,69026.0
2943,54,17,non_cadre,36199.0,0.06,34305.0
2944,30,4,non_cadre,35206.0,0.06,7007.0
2945,57,29,non_cadre,26662.0,0.06,42906.0
2946,26,4,non_cadre,37576.0,0.06,8004.0
2947,47,21,non_cadre,35228.0,0.06,49987.0
2948,43,5,non_cadre,31159.0,0.06,8359.0
2949,44,17,non_cadre,26688.0,0.06,26774.0
2950,44,2,non_cadre,30647.0,0.06,3932.0
2951,23,1,non_cadre,41716.0,0.06,2152.0
2952,43,6,non_cadre,24105.0,0.06,8786.0
2953,62,27,non_cadre,25565.0,0.06,47167.0
2954,40,1,cadre,79962.0,0.1,8265.0
2955,33,11,non_cadre,27634.0,0.06,18110.0
2956,64,4,non_cadre,29906.0,0.06,8150.0
2957,26,4,non_cadre,36340.0,0.06,10282.0
2958,42,14,non_cadre,32900.0,0.06,31184.0
2959,44,22,cadre,51535.0,0.1,109223.0
2960,42,19,non_cadre,31709.0,0.06,37763.0
2961,61,11,cadre,44958.0,0.1,49981.0
2962,40,2,non_cadre,21431.0,0.06,2369.0
2963,63,17,non_cadre,37170.0,0.06,36933.0
2964,24,2,non_cadre,25430.0,0.06,3454.0
2965,53,1,cadre,33804.0,0.1,3111.0
2966,47,17,non_cadre,32114.0,0.06,37860.0
2967,32,6,non_cadre,29551.0,0.06,12730.0
2968,31,7,non_cadre,33069.0,0.06,12815.0
2969,52,0,cadre,43322.0,0.1,0.0
2970,49,11,cadre,80285.0,0.1,104463.0
2971,48,6,non_cadre,40729.0,0.06,12733.0
2972,24,2,cadre,35153.0,0.1,7794.0
2973,47,13,non_cadre,31869.0,0.06,20275.0
2974,64,6,cadre,73826.0,0.1,39610.0
2975,22,0,non_cadre,26053.0,0.06,0.0
2976,42,14,non_cadre,46347.0,0.06,35774.0
2977,43,1,non_cadre,24135.0,0.06,1691.0
2978,60,29,non_cadre,30687.0,0.06,46461.0
2979,34,12,non_cadre,28330.0,0.06,17735.0
2980,42,20,non_cadre,28115.0,0.06,36325.0
2981,52,26,non_cadre,27395.0,0.06,50468.0
2982,24,2,non_cadre,25709.0,0.06,2948.0
2983,56,16,non_cadre,38049.0,0.06,40518.0
2984,57,12,non_cadre,23577.0,0.06,13791.0
2985,52,21,non_cadre,36522.0,0.06,51983.0
2986,49,2,cadre,41205.0,0.1,8977.0
2987,54,25,non_cadre,27800.0,0.06,48316.0
2988,55,9,non_cadre,33372.0,0.06,19012.0
2989,60,0,non_cadre,29067.0,0.06,0.0
2990,40,7,non_cadre,24071.0,0.06,9664.0
2991,41,7,non_cadre,24122.0,0.06,11074.0
2992,49,0,non_cadre,34202.0,0.06,0.0
2993,30,8,cadre,43300.0,0.1,31434.0
2994,58,2,non_cadre,31488.0,0.06,4414.0
2995,55,25,cadre,51926.0,0.1,144312.0
2996,49,13,non_cadre,28879.0,0.06,25827.0
2997,34,12,cadre,56492.0,0.1,64064.0
2998,36,10,non_cadre,21154.0,0.06,14425.0
2999,40,3,cadre,89516.0,0.1,24867.0
3000,50,5,non_cadre,33304.0,0.06,11847.0
3001,55,19,non_cadre,30408.0,0.06,28064.0
3002,50,21,non_cadre,42735.0,0.06,56413.0
3003,61,8,non_cadre,24540.0,0.06,9952.0
3004,63,10,cadre,85989.0,0.1,93512.0
3005,52,28,non_cadre,30809.0,0.06,48937.0
3006,37,15,non_cadre,31499.0,0.06,32552.0
3007,47,12,non_cadre,20511.0,0.06,16970.0
3008,40,7,non_cadre,33843.0,0.06,13464.0
3009,49,9,non_cadre,31528.0,0.06,19136.0
3010,56,16,non_cadre,19635.0,0.06,20215.0
3011,37,15,non_cadre,29308.0,0.06,25602.0
3012,43,5,non_cadre,25521.0,0.06,7176.0
3013,23,1,non_cadre,27400.0,0.06,1453.0
3014,53,14,non_cadre,22956.0,0.06,15914.0
3015,43,21,cadre,47465.0,0.1,100369.0
3016,41,4,cadre,34794.0,0.1,14141.0
3017,44,12,non_cadre,31633.0,0.06,22266.0
3018,31,4,non_cadre,19479.0,0.06,5518.0
3019,47,7,non_cadre,31763.0,0.06,10745.0
3020,54,18,non_cadre,28855.0,0.06,35530.0
3021,37,8,cadre,45405.0,0.1,40695.0
3022,27,5,non_cadre,32199.0,0.06,10659.0
3023,38,16,non_cadre,35771.0,0.06,34682.0
3024,30,5,non_cadre,26246.0,0.06,6899.0
3025,38,5,cadre,50749.0,0.1,29058.0
3026,48,26,non_cadre,20063.0,0.06,34360.0
3027,26,4,non_cadre,26260.0,0.06,7141.0
3028,54,1,non_cadre,29081.0,0.06,1560.0
3029,31,9,non_cadre,27058.0,0.06,14929.0
3030,60,16,non_cadre,26168.0,0.06,24277.0
3031,53,7,non_cadre,33608.0,0.06,14904.0
3032,33,11,non_cadre,32910.0,0.06,23915.0
3033,46,19,non_cadre,31222.0,0.06,30948.0
3034,26,4,non_cadre,35322.0,0.06,7372.0
3035,26,4,cadre,52124.0,0.1,17043.0
3036,63,13,non_cadre,24102.0,0.06,16222.0
3037,56,28,non_cadre,27024.0,0.06,40682.0
3038,28,2,non_cadre,26654.0,0.06,2652.0
3039,34,9,cadre,72442.0,0.1,61434.0
3040,30,8,non_cadre,26899.0,0.06,13816.0
3041,38,16,cadre,40802.0,0.1,72936.0
3042,34,6,non_cadre,35211.0,0.06,11894.0
3043,36,14,non_cadre,33323.0,0.06,23332.0
3044,44,5,non_cadre,30800.0,0.06,10199.0
3045,30,8,non_cadre,40084.0,0.06,18403.0
3046,59,9,cadre,57495.0,0.1,46600.0
3047,53,12,non_cadre,24735.0,0.06,17600.0
3048,54,27,non_cadre,37564.0,0.06,72291.0
3049,29,7,non_cadre,30166.0,0.06,12024.0
3050,52,23,non_cadre,26232.0,0.06,42853.0
3051,57,7,non_cadre,33501.0,0.06,12681.0
3052,29,7,non_cadre,27481.0,0.06,9721.0
3053,54,13,non_cadre,25373.0,0.06,17077.0
3054,37,15,non_cadre,25232.0,0.06,25196.0
3055,55,20,non_cadre,31993.0,0.06,38969.0
3056,42,19,non_cadre,31261.0,0.06,36805.0
3057,56,18,non_cadre,40632.0,0.06,52092.0
3058,28,6,non_cadre,28309.0,0.06,10211.0
3059,38,16,non_cadre,28213.0,0.06,22935.0
3060,33,11,non_cadre,40010.0,0.06,28715.0
3061,32,10,non_cadre,36537.0,0.06,19360.0
3062,35,13,cadre,32578.0,0.1,43733.0
3063,38,5,non_cadre,21955.0,0.06,7520.0
3064,27,5,non_cadre,25504.0,0.06,7581.0
3065,52,23,non_cadre,24298.0,0.06,31040.0
3066,45,19,cadre,43760.0,0.1,85656.0
3067,57,6,cadre,51315.0,0.1,26195.0
3068,52,16,non_cadre,41338.0,0.06,36630.0
3069,28,6,cadre,52041.0,0.1,31276.0
3070,25,3,non_cadre,23782.0,0.06,3860.0
3071,40,1,non_cadre,31504.0,0.06,1542.0
3072,42,11,non_cadre,33298.0,0.06,22725.0
3073,32,10,cadre,58786.0,0.1,56464.0
3074,55,9,non_cadre,21202.0,0.06,10948.0
3075,47,24,non_cadre,28459.0,0.06,49125.0
3076,54,25,non_cadre,39346.0,0.06,49854.0
3077,26,4,cadre,49758.0,0.1,17150.0
3078,57,11,cadre,54146.0,0.1,68525.0
3079,30,1,non_cadre,28993.0,0.06,1482.0
3080,41,19,non_cadre,25377.0,0.06,33762.0
3081,40,18,cadre,69585.0,0.1,133868.0
3082,57,13,non_cadre,40727.0,0.06,32125.0
3083,33,11,cadre,67347.0,0.1,67515.0
3084,32,10,non_cadre,29826.0,0.06,16890.0
3085,36,14,cadre,59036.0,0.1,93427.0
3086,37,4,non_cadre,30049.0,0.06,5935.0
3087,29,7,non_cadre,39542.0,0.06,18392.0
3088,29,7,cadre,62277.0,0.1,49310.0
3089,31,9,non_cadre,20866.0,0.06,12196.0
3090,42,14,cadre,44297.0,0.1,50965.0
3091,36,14,non_cadre,28372.0,0.06,26146.0
3092,38,7,cadre,43001.0,0.1,32788.0
3093,52,19,non_cadre,31425.0,0.06,28847.0
3094,32,7,non_cadre,33195.0,0.06,16130.0
3095,61,10,cadre,35302.0,0.1,30108.0
3096,54,7,non_cadre,22982.0,0.06,11432.0
3097,29,7,cadre,44129.0,0.1,25587.0
3098,35,11,non_cadre,36400.0,0.06,21507.0
3099,29,2,non_cadre,33285.0,0.06,4298.0
3100,33,11,non_cadre,24529.0,0.06,13840.0
3101,37,13,cadre,35734.0,0.1,40600.0
3102,27,5,cadre,52061.0,0.1,20941.0
3103,22,0,non_cadre,30546.0,0.06,0.0
3104,40,18,non_cadre,26824.0,0.06,23612.0
3105,52,5,non_cadre,38843.0,0.06,12271.0
3106,35,13,cadre,39020.0,0.1,52396.0
3107,58,14,non_cadre,20542.0,0.06,17333.0
3108,37,13,non_cadre,28685.0,0.06,21257.0
3109,60,19,non_cadre,33025.0,0.06,34630.0
3110,32,10,non_cadre,32124.0,0.06,22797.0
3111,45,9,non_cadre,32074.0,0.06,19297.0
3112,54,25,non_cadre,40447.0,0.06,70929.0
3113,24,2,non_cadre,24004.0,0.06,3150.0
3114,61,8,non_cadre,27562.0,0.06,14971.0
3115,37,9,cadre,52678.0,0.1,56213.0
3116,43,21,non_cadre,20241.0,0.06,25031.0
3117,49,3,non_cadre,29680.0,0.06,6212.0
3118,49,11,non_cadre,38359.0,0.06,20690.0
3119,23,1,non_cadre,38245.0,0.06,1935.0
3120,59,24,non_cadre,34234.0,0.06,49107.0
3121,48,14,non_cadre,34408.0,0.06,28371.0
3122,64,29,non_cadre,24361.0,0.06,41341.0
3123,42,20,non_cadre,39482.0,0.06,48083.0
3124,48,21,cadre,44759.0,0.1,95437.0
3125,40,18,non_cadre,23882.0,0.06,29616.0
